file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi,btnSilActionPerformed/1[java.awt.event.ActionEvent],FALSE,298,0,1,1,0,3,5,11,0,0,1,5,0,0,0,0,0,0,4,4,0,0,1,0,0,0,10,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi,initComponents/0,FALSE,62,0,3,1,2,2,53,107,0,1,0,53,0,0,0,0,0,0,58,83,16,0,1,5,0,0,74,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi,UrunGelisi/0,TRUE,30,5,9,1,8,1,17,22,0,2,0,17,1,1,0,0,0,0,0,0,5,0,1,0,0,2,18,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi,btnKaydetActionPerformed/1[java.awt.event.ActionEvent],FALSE,310,4,13,1,12,4,26,62,0,8,1,26,0,0,1,0,0,0,6,21,15,1,2,1,0,0,50,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi,formWindowClosed/1[java.awt.event.WindowEvent],FALSE,259,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi,btnEkleGuncelleActionPerformed/1[java.awt.event.ActionEvent],FALSE,263,2,4,1,3,4,16,25,0,8,1,16,0,0,1,0,0,0,0,8,9,1,2,0,0,0,17,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AramaPanel.java,Arayuzler.AramaPanel$Anonymous10,actionPerformed/1[java.awt.event.ActionEvent],FALSE,611,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AramaPanel.java,Arayuzler.AramaPanel$Anonymous12,actionPerformed/1[java.awt.event.ActionEvent],FALSE,675,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AramaPanel.java,Arayuzler.AramaPanel$Anonymous11,"isCellEditable/2[int,int]",FALSE,659,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AramaPanel.java,Arayuzler.AramaPanel$Anonymous14,"isCellEditable/2[int,int]",FALSE,796,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AramaPanel.java,Arayuzler.AramaPanel$Anonymous13,actionPerformed/1[java.awt.event.ActionEvent],FALSE,748,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi$Anonymous6,run/0,FALSE,362,3,16,0,16,2,15,19,0,2,0,15,0,0,0,0,1,0,7,6,5,5,1,0,0,1,17,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],FALSE,169,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],FALSE,159,1,43,0,43,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/UrunGelisi.java,Arayuzler.UrunGelisi$Anonymous3,"isCellEditable/2[int,int]",FALSE,133,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Siniflar/Fonksiyonlar.java,Siniflar.Fonksiyonlar,"unixToTarih/2[long,java.lang.String]",FALSE,63,0,8,8,0,1,1,5,1,2,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,12,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Siniflar/Fonksiyonlar.java,Siniflar.Fonksiyonlar,startWindowsTheme/0,FALSE,40,0,1,1,0,4,6,13,0,0,0,6,0,0,1,0,1,0,1,0,0,1,3,0,0,0,16,1,0,FALSE
